flight_id,flight_date,airline_code,airline_name,flight_number,origin,destination,domestic,distance_km,aircraft_type,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,departure_delay_min,arrival_delay_min,delay_reason,cancelled,traveller_class,seats_booked,load_factor
1639,2024-01-22,BS,US-Bangla Airlines,BS324,CXB,CGP,True,90.0,ATR 72-600,2024-01-22T22:25:00,2024-01-22T22:25:00,2024-01-22T22:55:00,2024-01-22T22:55:00,0.0,0.0,None,False,Economy,166,0.83
1640,2024-01-22,2A,Air Astra,2A762,DAC,ZYL,True,194.0,Boeing 787-8,2024-01-22T19:25:00,2024-01-22T19:25:00,2024-01-22T19:55:00,2024-01-22T19:55:00,0.0,0.0,None,False,Business,145,0.72
1641,2024-01-22,2A,Air Astra,2A888,CCU,DAC,False,239.2,Bombardier Dash 8-Q400,2024-01-22T05:45:00,2024-01-22T06:23:00,2024-01-22T06:15:00,2024-01-22T06:35:00,38.0,20.0,Carrier (Operations),False,Business,130,0.37
1642,2024-01-22,BS,US-Bangla Airlines,BS702,DOH,DAC,False,3912.7,Airbus A320,2024-01-22T14:05:00,2024-01-22T14:09:00,2024-01-22T19:18:00.960000,2024-01-22T19:18:00.960000,4.0,0.0,None,False,Economy,316,0.9
1643,2024-01-22,VQ,NovoAir,VQ162,DAC,BZL,True,116.3,Boeing 787-8,2024-01-22T18:30:00,2024-01-22T18:35:00,2024-01-22T19:00:00,2024-01-22T19:03:00,5.0,3.0,None,False,Economy,133,0.67
1644,2024-01-22,QR,Qatar Airways,QR962,CCU,DAC,False,239.2,Bombardier Dash 8-Q400,2024-01-22T15:15:00,2024-01-22T15:30:00,2024-01-22T15:45:00,2024-01-22T15:46:00,15.0,1.0,Carrier (Operations),False,Economy,157,0.45
1645,2024-01-22,QR,Qatar Airways,QR500,DAC,DOH,False,3912.7,Boeing 787-8,2024-01-22T12:20:00,2024-01-22T13:44:00,2024-01-22T17:33:00.960000,2024-01-22T19:09:00.960000,84.0,96.0,Carrier (Operations),False,Economy,179,0.51
1646,2024-01-22,2A,Air Astra,2A863,ZYL,DAC,True,194.0,ATR 72-600,2024-01-22T07:35:00,2024-01-22T08:18:00,2024-01-22T08:05:00,2024-01-22T08:44:00,43.0,39.0,Weather,False,Economy,63,0.32
1647,2024-01-22,MH,Malaysia Airlines,MH643,DAC,BKK,False,1567.8,ATR 72-600,2024-01-22T15:00:00,2024-01-22T15:04:00,2024-01-22T17:05:25.440000,2024-01-22T17:05:25.440000,4.0,0.0,None,False,Business,263,0.75
1648,2024-01-22,BS,US-Bangla Airlines,BS903,CXB,DAC,True,310.7,ATR 72-600,2024-01-22T21:35:00,2024-01-22T21:35:00,2024-01-22T22:05:00,2024-01-22T22:12:00,0.0,7.0,None,False,Business,118,0.59
1649,2024-01-22,BS,US-Bangla Airlines,BS128,ZYL,DAC,True,194.0,Boeing 787-8,2024-01-22T06:20:00,2024-01-22T06:45:00,2024-01-22T06:50:00,2024-01-22T07:11:00,25.0,21.0,Weather,False,Economy,116,0.58
1650,2024-01-22,VQ,NovoAir,VQ449,DAC,CGP,True,228.9,Boeing 737-800,2024-01-22T07:50:00,2024-01-22T07:52:00,2024-01-22T08:20:00,2024-01-22T08:22:00,2.0,2.0,None,False,Economy,160,0.8
1651,2024-01-22,EK,Emirates,EK978,CCU,DAC,False,239.2,Bombardier Dash 8-Q400,2024-01-22T18:10:00,2024-01-22T18:34:00,2024-01-22T18:40:00,2024-01-22T19:04:00,24.0,24.0,Late Aircraft,False,Economy,144,0.41
1652,2024-01-22,BS,US-Bangla Airlines,BS790,CXB,CGP,True,90.0,Boeing 787-8,2024-01-22T22:05:00,2024-01-22T22:05:00,2024-01-22T22:35:00,2024-01-22T22:36:00,0.0,1.0,None,False,Economy,107,0.54
1653,2024-01-22,BS,US-Bangla Airlines,BS632,ZYL,DAC,True,194.0,Airbus A320,2024-01-22T15:05:00,2024-01-22T15:05:00,2024-01-22T15:35:00,2024-01-22T15:36:00,0.0,1.0,None,False,Economy,87,0.43
1654,2024-01-22,TG,Thai Airways,TG431,DAC,SIN,False,2896.7,Boeing 737-800,2024-01-22T22:45:00,2024-01-22T22:45:00,2024-01-23T02:36:44.160000,2024-01-23T02:36:44.160000,0.0,0.0,None,False,Economy,259,0.74
1655,2024-01-22,BG,Biman Bangladesh Airlines,BG899,DAC,CXB,True,310.7,Airbus A320,2024-01-22T20:50:00,2024-01-22T20:55:00,2024-01-22T21:20:00,2024-01-22T21:32:00,5.0,12.0,Air Traffic Control,False,Economy,84,0.42
1656,2024-01-22,AI,Air India,AI661,SIN,DAC,False,2896.7,Boeing 737-800,2024-01-22T17:15:00,2024-01-22T17:16:00,2024-01-22T21:06:44.160000,2024-01-22T21:06:44.160000,1.0,0.0,None,False,Economy,290,0.83
1657,2024-01-22,TG,Thai Airways,TG301,DAC,BKK,False,1567.8,Airbus A320,2024-01-22T13:10:00,2024-01-22T13:10:00,2024-01-22T15:15:25.440000,2024-01-22T15:15:25.440000,0.0,0.0,None,False,Economy,144,0.41
1658,2024-01-22,SQ,Singapore Airlines,SQ490,BKK,DAC,False,1567.8,Boeing 787-8,2024-01-22T07:15:00,2024-01-22T08:32:00,2024-01-22T09:20:25.440000,2024-01-22T10:10:25.440000,77.0,50.0,Weather,False,Economy,284,0.81
1659,2024-01-22,VQ,NovoAir,VQ852,DAC,RJH,True,192.5,ATR 72-600,2024-01-22T07:00:00,2024-01-22T07:38:00,2024-01-22T07:30:00,2024-01-22T08:14:00,38.0,44.0,Weather,False,Economy,88,0.44
1660,2024-01-22,VQ,NovoAir,VQ578,DAC,ZYL,True,194.0,ATR 72-600,2024-01-22T12:45:00,2024-01-22T13:04:00,2024-01-22T13:15:00,2024-01-22T13:17:00,19.0,2.0,Air Traffic Control,False,Economy,117,0.58
1661,2024-01-22,VQ,NovoAir,VQ372,SPD,DAC,True,260.9,Boeing 777-300ER,2024-01-22T18:25:00,2024-01-22T18:31:00,2024-01-22T18:55:00,2024-01-22T18:55:00,6.0,0.0,None,False,Economy,70,0.35
1662,2024-01-22,VQ,NovoAir,VQ205,DAC,BKK,False,1567.8,ATR 72-600,2024-01-22T22:25:00,2024-01-22T22:50:00,2024-01-23T00:30:25.440000,2024-01-23T00:30:25.440000,25.0,0.0,Late Aircraft,False,Business,295,0.84
1663,2024-01-22,BG,Biman Bangladesh Airlines,BG599,DEL,DAC,False,1425.3,Airbus A320,2024-01-22T06:35:00,2024-01-22T06:38:00,2024-01-22T08:29:01.440000,2024-01-22T08:30:01.440000,3.0,1.0,None,False,Premium Economy,196,0.56
1664,2024-01-22,MH,Malaysia Airlines,MH865,BKK,DAC,False,1567.8,Airbus A320,2024-01-22T05:45:00,2024-01-22T07:53:00,2024-01-22T07:50:25.440000,2024-01-22T09:52:25.440000,128.0,122.0,Weather,False,Economy,189,0.54
1665,2024-01-22,BS,US-Bangla Airlines,BS983,DAC,SPD,True,260.9,ATR 72-600,2024-01-22T05:25:00,2024-01-22T05:25:00,2024-01-22T05:55:00,2024-01-22T06:07:00,0.0,12.0,None,False,Premium Economy,109,0.55
1666,2024-01-22,BS,US-Bangla Airlines,BS854,DAC,ZYL,True,194.0,ATR 72-600,2024-01-22T08:40:00,2024-01-22T08:48:00,2024-01-22T09:10:00,2024-01-22T09:10:00,8.0,0.0,None,False,Economy,118,0.59
1667,2024-01-22,BG,Biman Bangladesh Airlines,BG765,DAC,ZYL,True,194.0,Bombardier Dash 8-Q400,2024-01-22T08:05:00,2024-01-22T08:06:00,2024-01-22T08:35:00,2024-01-22T08:35:00,1.0,0.0,None,False,Economy,102,0.51
1668,2024-01-22,BG,Biman Bangladesh Airlines,BG417,CXB,DAC,True,310.7,Airbus A320,2024-01-22T19:30:00,2024-01-22T19:33:00,2024-01-22T20:00:00,2024-01-22T20:00:00,3.0,0.0,None,False,Economy,153,0.77
1669,2024-01-22,EK,Emirates,EK560,DAC,DEL,False,1425.3,Bombardier Dash 8-Q400,2024-01-22T12:35:00,2024-01-22T12:43:00,2024-01-22T14:29:01.440000,2024-01-22T14:29:01.440000,8.0,0.0,Carrier (Operations),False,Economy,268,0.77
1670,2024-01-22,2A,Air Astra,2A341,CXB,DAC,True,310.7,Boeing 737-800,2024-01-22T07:05:00,2024-01-22T08:06:00,2024-01-22T07:35:00,2024-01-22T08:25:00,61.0,50.0,Late Aircraft,False,Economy,121,0.6
1671,2024-01-22,2A,Air Astra,2A574,SPD,DAC,True,260.9,Airbus A320,2024-01-22T20:10:00,2024-01-22T20:10:00,2024-01-22T20:40:00,2024-01-22T20:40:00,0.0,0.0,None,False,Economy,104,0.52
1672,2024-01-22,SQ,Singapore Airlines,SQ908,DAC,CCU,False,239.2,Boeing 777-300ER,2024-01-22T08:55:00,2024-01-22T09:01:00,2024-01-22T09:25:00,2024-01-22T09:25:00,6.0,0.0,None,False,Economy,241,0.69
1673,2024-01-23,BG,Biman Bangladesh Airlines,BG479,CXB,DAC,True,310.7,Boeing 737-800,2024-01-23T16:45:00,2024-01-23T16:49:00,2024-01-23T17:15:00,2024-01-23T17:19:00,4.0,4.0,None,False,Economy,177,0.89
1674,2024-01-23,VQ,NovoAir,VQ460,DAC,KUL,False,2642.3,Bombardier Dash 8-Q400,2024-01-23T15:10:00,2024-01-23T15:11:00,2024-01-23T18:41:23.040000,2024-01-23T18:41:23.040000,1.0,0.0,None,False,Economy,179,0.51
1675,2024-01-23,TG,Thai Airways,TG416,DEL,DAC,False,1425.3,Boeing 777-300ER,2024-01-23T09:50:00,2024-01-23T11:02:00,2024-01-23T11:44:01.440000,2024-01-23T13:05:01.440000,72.0,81.0,Weather,False,Economy,313,0.89
1676,2024-01-23,2A,Air Astra,2A489,CGP,CXB,True,90.0,ATR 72-600,2024-01-23T18:50:00,2024-01-23T18:52:00,2024-01-23T19:20:00,2024-01-23T19:21:00,2.0,1.0,None,False,Economy,168,0.84
1677,2024-01-23,SQ,Singapore Airlines,SQ958,DAC,CCU,False,239.2,Boeing 787-8,2024-01-23T05:50:00,2024-01-23T06:41:00,2024-01-23T06:20:00,2024-01-23T07:02:00,51.0,42.0,Weather,False,Economy,286,0.82
1678,2024-01-23,BG,Biman Bangladesh Airlines,BG154,DAC,ZYL,True,194.0,Airbus A320,2024-01-23T13:45:00,2024-01-23T14:16:00,2024-01-23T14:15:00,2024-01-23T14:58:00,31.0,43.0,Air Traffic Control,False,Business,132,0.66
1679,2024-01-23,VQ,NovoAir,VQ526,CXB,DAC,True,310.7,Airbus A320,2024-01-23T17:55:00,2024-01-23T17:55:00,2024-01-23T18:25:00,2024-01-23T18:28:00,0.0,3.0,None,False,Economy,81,0.41
1680,2024-01-23,SQ,Singapore Airlines,SQ532,DAC,BKK,False,1567.8,Boeing 737-800,2024-01-23T12:00:00,2024-01-23T12:02:00,2024-01-23T14:05:25.440000,2024-01-23T14:05:25.440000,2.0,0.0,None,False,Economy,121,0.35
1681,2024-01-23,BS,US-Bangla Airlines,BS538,CXB,DAC,True,310.7,Boeing 737-800,2024-01-23T06:10:00,2024-01-23T07:24:00,2024-01-23T06:40:00,2024-01-23T07:55:00,74.0,75.0,Carrier (Operations),False,Economy,81,0.41
1682,2024-01-23,VQ,NovoAir,VQ390,DAC,BZL,True,116.3,Airbus A320,2024-01-23T15:05:00,2024-01-23T15:05:00,2024-01-23T15:35:00,2024-01-23T15:35:00,0.0,0.0,None,False,Economy,174,0.87
1683,2024-01-23,BS,US-Bangla Airlines,BS138,DAC,BZL,True,116.3,Boeing 787-8,2024-01-23T19:45:00,2024-01-23T19:46:00,2024-01-23T20:15:00,2024-01-23T20:15:00,1.0,0.0,None,False,Economy,69,0.34
1684,2024-01-23,BG,Biman Bangladesh Airlines,BG556,SPD,DAC,True,260.9,Boeing 737-800,2024-01-23T06:10:00,2024-01-23T06:42:00,2024-01-23T06:40:00,2024-01-23T07:00:00,32.0,20.0,Weather,False,Premium Economy,171,0.85
1685,2024-01-23,BS,US-Bangla Airlines,BS571,CGP,CXB,True,90.0,Boeing 737-800,2024-01-23T17:30:00,2024-01-23T17:33:00,2024-01-23T18:00:00,2024-01-23T18:06:00,3.0,6.0,None,False,Economy,102,0.51
1686,2024-01-23,2A,Air Astra,2A691,RJH,DAC,True,192.5,Boeing 737-800,2024-01-23T05:40:00,2024-01-23T05:46:00,2024-01-23T06:10:00,2024-01-23T06:10:00,6.0,0.0,None,False,Economy,168,0.84
1687,2024-01-23,BS,US-Bangla Airlines,BS439,CGP,DAC,True,228.9,ATR 72-600,2024-01-23T12:05:00,2024-01-23T12:06:00,2024-01-23T12:35:00,2024-01-23T12:35:00,1.0,0.0,None,False,Business,86,0.43
1688,2024-01-23,SQ,Singapore Airlines,SQ853,DAC,DOH,False,3912.7,Airbus A320,2024-01-23T11:35:00,2024-01-23T11:36:00,2024-01-23T16:48:00.960000,2024-01-23T16:48:00.960000,1.0,0.0,None,False,Economy,237,0.68
1689,2024-01-23,AI,Air India,AI101,KUL,DAC,False,2642.3,Boeing 777-300ER,2024-01-23T15:40:00,2024-01-23T15:42:00,2024-01-23T19:11:23.040000,2024-01-23T19:11:23.040000,2.0,0.0,None,False,Business,267,0.76
1690,2024-01-23,BG,Biman Bangladesh Airlines,BG637,RJH,DAC,True,192.5,Boeing 777-300ER,2024-01-23T20:20:00,2024-01-23T20:39:00,2024-01-23T20:50:00,2024-01-23T21:03:00,19.0,13.0,Late Aircraft,False,Economy,155,0.78
1691,2024-01-23,AI,Air India,AI882,DAC,SIN,False,2896.7,Boeing 777-300ER,2024-01-23T19:10:00,2024-01-23T19:15:00,2024-01-23T23:01:44.160000,2024-01-23T23:05:44.160000,5.0,4.0,None,False,Economy,285,0.81
1692,2024-01-23,2A,Air Astra,2A503,CXB,DAC,True,310.7,Bombardier Dash 8-Q400,2024-01-23T07:30:00,2024-01-23T07:36:00,2024-01-23T08:00:00,2024-01-23T08:00:00,6.0,0.0,None,False,Economy,148,0.74
1693,2024-01-23,2A,Air Astra,2A507,DAC,RJH,True,192.5,Airbus A320,2024-01-23T16:55:00,2024-01-23T17:07:00,2024-01-23T17:25:00,2024-01-23T17:27:00,12.0,2.0,Late Aircraft,False,Premium Economy,109,0.55
1694,2024-01-23,VQ,NovoAir,VQ537,DAC,BZL,True,116.3,ATR 72-600,2024-01-23T22:30:00,2024-01-23T22:32:00,2024-01-23T23:00:00,2024-01-23T23:00:00,2.0,0.0,None,False,Economy,75,0.38
1695,2024-01-23,VQ,NovoAir,VQ451,CXB,DAC,True,310.7,Bombardier Dash 8-Q400,2024-01-23T13:30:00,2024-01-23T13:52:00,2024-01-23T14:00:00,2024-01-23T14:16:00,22.0,16.0,Air Traffic Control,False,Economy,101,0.51
1696,2024-01-23,TG,Thai Airways,TG476,DXB,DAC,False,3536.8,Airbus A320,2024-01-23T20:10:00,2024-01-23T20:11:00,2024-01-24T00:52:56.640000,2024-01-24T00:57:56.640000,1.0,5.0,None,False,Economy,285,0.81
1697,2024-01-23,VQ,NovoAir,VQ793,CXB,CGP,True,90.0,Bombardier Dash 8-Q400,2024-01-23T10:55:00,2024-01-23T11:00:00,2024-01-23T11:25:00,2024-01-23T11:26:00,5.0,1.0,None,False,Economy,145,0.72
1698,2024-01-23,VQ,NovoAir,VQ495,DAC,DOH,False,3912.7,ATR 72-600,2024-01-23T19:45:00,2024-01-23T19:47:00,2024-01-24T00:58:00.960000,2024-01-24T01:02:00.960000,2.0,4.0,None,False,Economy,230,0.66
1699,2024-01-23,BG,Biman Bangladesh Airlines,BG301,DEL,DAC,False,1425.3,Airbus A320,2024-01-23T13:35:00,2024-01-23T13:41:00,2024-01-23T15:29:01.440000,2024-01-23T15:35:01.440000,6.0,6.0,None,False,Economy,232,0.66
1700,2024-01-23,BG,Biman Bangladesh Airlines,BG557,BZL,DAC,True,116.3,Airbus A320,2024-01-23T07:10:00,2024-01-23T07:11:00,2024-01-23T07:40:00,2024-01-23T07:40:00,1.0,0.0,None,False,Economy,152,0.76
1701,2024-01-23,SQ,Singapore Airlines,SQ696,DAC,DEL,False,1425.3,Airbus A320,2024-01-23T15:25:00,2024-01-23T15:25:00,2024-01-23T17:19:01.440000,2024-01-23T17:26:01.440000,0.0,7.0,None,False,Business,224,0.64
1702,2024-01-23,BG,Biman Bangladesh Airlines,BG461,DAC,BKK,False,1567.8,ATR 72-600,2024-01-23T18:00:00,2024-01-23T18:05:00,2024-01-23T20:05:25.440000,2024-01-23T20:08:25.440000,5.0,3.0,None,False,Economy,227,0.65
1703,2024-01-23,MH,Malaysia Airlines,MH224,DXB,DAC,False,3536.8,Boeing 777-300ER,2024-01-23T21:20:00,,2024-01-24T02:02:56.640000,,,,Weather,True,Economy,215,0.61
1704,2024-01-23,BS,US-Bangla Airlines,BS740,DAC,CXB,True,310.7,ATR 72-600,2024-01-23T07:05:00,2024-01-23T07:08:00,2024-01-23T07:35:00,2024-01-23T07:35:00,3.0,0.0,None,False,Economy,155,0.78
1705,2024-01-23,VQ,NovoAir,VQ897,DAC,JSR,True,145.9,Boeing 737-800,2024-01-23T06:25:00,2024-01-23T06:25:00,2024-01-23T06:55:00,2024-01-23T06:57:00,0.0,2.0,None,False,Economy,87,0.43
1706,2024-01-23,BG,Biman Bangladesh Airlines,BG393,DAC,DOH,False,3912.7,Bombardier Dash 8-Q400,2024-01-23T05:05:00,2024-01-23T05:05:00,2024-01-23T10:18:00.960000,2024-01-23T10:18:00.960000,0.0,0.0,None,False,Economy,166,0.47
1707,2024-01-23,BS,US-Bangla Airlines,BS233,DAC,CCU,False,239.2,Airbus A320,2024-01-23T14:15:00,2024-01-23T14:15:00,2024-01-23T14:45:00,2024-01-23T14:47:00,0.0,2.0,None,False,Economy,315,0.9
1708,2024-01-23,MH,Malaysia Airlines,MH913,DAC,KUL,False,2642.3,Boeing 737-800,2024-01-23T20:15:00,2024-01-23T20:19:00,2024-01-23T23:46:23.040000,2024-01-23T23:56:23.040000,4.0,10.0,None,False,Economy,130,0.37
1709,2024-01-23,BS,US-Bangla Airlines,BS993,DAC,SPD,True,260.9,ATR 72-600,2024-01-23T17:35:00,2024-01-23T17:42:00,2024-01-23T18:05:00,2024-01-23T18:16:00,7.0,11.0,None,False,Economy,78,0.39
1710,2024-01-23,2A,Air Astra,2A597,DAC,ZYL,True,194.0,ATR 72-600,2024-01-23T05:40:00,2024-01-23T06:22:00,2024-01-23T06:10:00,2024-01-23T06:57:00,42.0,47.0,Weather,False,Economy,81,0.41
1711,2024-01-23,TG,Thai Airways,TG803,DAC,BKK,False,1567.8,Boeing 737-800,2024-01-23T19:10:00,2024-01-23T19:13:00,2024-01-23T21:15:25.440000,2024-01-23T21:24:25.440000,3.0,9.0,None,False,Economy,171,0.49
1712,2024-01-23,2A,Air Astra,2A492,ZYL,DAC,True,194.0,Airbus A320,2024-01-23T17:05:00,2024-01-23T17:32:00,2024-01-23T17:35:00,2024-01-23T17:35:00,27.0,0.0,Air Traffic Control,False,Premium Economy,166,0.83
1713,2024-01-23,2A,Air Astra,2A342,DAC,CXB,True,310.7,Boeing 737-800,2024-01-23T20:05:00,2024-01-23T20:10:00,2024-01-23T20:35:00,2024-01-23T20:35:00,5.0,0.0,None,False,Business,178,0.89
1714,2024-01-23,VQ,NovoAir,VQ475,RJH,DAC,True,192.5,Boeing 787-8,2024-01-23T17:10:00,2024-01-23T17:17:00,2024-01-23T17:40:00,2024-01-23T17:43:00,7.0,3.0,None,False,Economy,155,0.78
1715,2024-01-23,BG,Biman Bangladesh Airlines,BG984,DAC,ZYL,True,194.0,Boeing 737-800,2024-01-23T07:25:00,2024-01-23T07:47:00,2024-01-23T07:55:00,2024-01-23T08:18:00,22.0,23.0,Weather,False,Economy,120,0.6
1716,2024-01-23,MH,Malaysia Airlines,MH944,DAC,DEL,False,1425.3,Boeing 737-800,2024-01-23T08:15:00,2024-01-23T08:25:00,2024-01-23T10:09:01.440000,2024-01-23T10:09:01.440000,10.0,0.0,None,False,Economy,163,0.47
1717,2024-01-23,BG,Biman Bangladesh Airlines,BG102,CXB,CGP,True,90.0,Airbus A320,2024-01-23T13:50:00,2024-01-23T13:50:00,2024-01-23T14:20:00,2024-01-23T14:20:00,0.0,0.0,None,False,Economy,170,0.85
1718,2024-01-23,EK,Emirates,EK337,DAC,CCU,False,239.2,Boeing 737-800,2024-01-23T19:20:00,2024-01-23T19:20:00,2024-01-23T19:50:00,2024-01-23T19:51:00,0.0,1.0,None,False,Economy,189,0.54
1719,2024-01-23,BG,Biman Bangladesh Airlines,BG343,CGP,DAC,True,228.9,Boeing 737-800,2024-01-23T14:30:00,2024-01-23T14:30:00,2024-01-23T15:00:00,2024-01-23T15:04:00,0.0,4.0,None,False,Business,109,0.55
1720,2024-01-23,2A,Air Astra,2A292,DAC,DXB,False,3536.8,Boeing 787-8,2024-01-23T13:10:00,2024-01-23T13:42:00,2024-01-23T17:52:56.640000,2024-01-23T18:26:56.640000,32.0,34.0,Carrier (Operations),False,Business,220,0.63
1721,2024-01-23,SQ,Singapore Airlines,SQ432,DAC,DXB,False,3536.8,ATR 72-600,2024-01-23T20:50:00,2024-01-23T21:34:00,2024-01-24T01:32:56.640000,2024-01-24T02:19:56.640000,44.0,47.0,Late Aircraft,False,Economy,212,0.61
1722,2024-01-23,BS,US-Bangla Airlines,BS915,DAC,DEL,False,1425.3,Boeing 787-8,2024-01-23T22:15:00,2024-01-23T23:42:00,2024-01-24T00:09:01.440000,2024-01-24T01:57:01.440000,87.0,108.0,Late Aircraft,False,Economy,124,0.35
1723,2024-01-23,QR,Qatar Airways,QR987,BKK,DAC,False,1567.8,Boeing 787-8,2024-01-23T05:05:00,2024-01-23T05:07:00,2024-01-23T07:10:25.440000,2024-01-23T07:10:25.440000,2.0,0.0,None,False,Economy,304,0.87
1724,2024-01-23,2A,Air Astra,2A381,RJH,DAC,True,192.5,Boeing 737-800,2024-01-23T20:00:00,2024-01-23T20:32:00,2024-01-23T20:30:00,2024-01-23T21:04:00,32.0,34.0,Weather,False,Economy,105,0.53
1725,2024-01-23,TG,Thai Airways,TG652,DAC,BKK,False,1567.8,Boeing 737-800,2024-01-23T06:40:00,2024-01-23T07:23:00,2024-01-23T08:45:25.440000,2024-01-23T09:31:25.440000,43.0,46.0,Weather,False,Economy,292,0.83
1726,2024-01-23,AI,Air India,AI420,SIN,DAC,False,2896.7,Boeing 737-800,2024-01-23T19:35:00,2024-01-23T20:06:00,2024-01-23T23:26:44.160000,2024-01-23T23:38:44.160000,31.0,12.0,Late Aircraft,False,Economy,216,0.62
1727,2024-01-23,BG,Biman Bangladesh Airlines,BG775,CGP,DAC,True,228.9,Boeing 737-800,2024-01-23T12:25:00,2024-01-23T13:24:00,2024-01-23T12:55:00,2024-01-23T13:55:00,59.0,60.0,Late Aircraft,False,Economy,144,0.72
1728,2024-01-23,SQ,Singapore Airlines,SQ343,DAC,DOH,False,3912.7,Airbus A320,2024-01-23T11:45:00,2024-01-23T11:50:00,2024-01-23T16:58:00.960000,2024-01-23T16:58:00.960000,5.0,0.0,None,False,Economy,208,0.59
1729,2024-01-23,EK,Emirates,EK184,BKK,DAC,False,1567.8,Boeing 737-800,2024-01-23T09:20:00,2024-01-23T10:02:00,2024-01-23T11:25:25.440000,2024-01-23T12:21:25.440000,42.0,56.0,Carrier (Operations),False,Economy,179,0.51
1730,2024-01-23,2A,Air Astra,2A650,DAC,CXB,True,310.7,Boeing 737-800,2024-01-23T21:15:00,2024-01-23T21:15:00,2024-01-23T21:45:00,2024-01-23T21:49:00,0.0,4.0,None,False,Business,162,0.81
1731,2024-01-23,TG,Thai Airways,TG791,CCU,DAC,False,239.2,Airbus A320,2024-01-23T20:00:00,2024-01-23T20:02:00,2024-01-23T20:30:00,2024-01-23T20:30:00,2.0,0.0,None,False,Economy,165,0.47
1732,2024-01-23,BS,US-Bangla Airlines,BS690,CXB,DAC,True,310.7,Boeing 787-8,2024-01-23T15:45:00,2024-01-23T16:02:00,2024-01-23T16:15:00,2024-01-23T16:25:00,17.0,10.0,Air Traffic Control,False,Economy,98,0.49
1733,2024-01-23,VQ,NovoAir,VQ432,DAC,JSR,True,145.9,Boeing 737-800,2024-01-23T12:05:00,2024-01-23T12:10:00,2024-01-23T12:35:00,2024-01-23T12:42:00,5.0,7.0,None,False,Economy,163,0.81
1734,2024-01-23,BG,Biman Bangladesh Airlines,BG404,CGP,CXB,True,90.0,Boeing 737-800,2024-01-23T15:25:00,2024-01-23T15:25:00,2024-01-23T15:55:00,2024-01-23T15:57:00,0.0,2.0,None,False,Economy,61,0.3
1735,2024-01-23,EK,Emirates,EK433,CCU,DAC,False,239.2,Boeing 737-800,2024-01-23T18:30:00,2024-01-23T18:39:00,2024-01-23T19:00:00,2024-01-23T19:00:00,9.0,0.0,Carrier (Operations),False,Economy,143,0.41
1736,2024-01-23,BG,Biman Bangladesh Airlines,BG507,SPD,DAC,True,260.9,ATR 72-600,2024-01-23T07:20:00,2024-01-23T08:17:00,2024-01-23T07:50:00,2024-01-23T09:00:00,57.0,70.0,Weather,False,Economy,100,0.5
1737,2024-01-23,BG,Biman Bangladesh Airlines,BG111,BZL,DAC,True,116.3,Boeing 737-800,2024-01-23T14:15:00,2024-01-23T14:25:00,2024-01-23T14:45:00,2024-01-23T14:50:00,10.0,5.0,Carrier (Operations),False,Economy,105,0.53
1738,2024-01-23,BS,US-Bangla Airlines,BS834,DAC,DOH,False,3912.7,ATR 72-600,2024-01-23T07:00:00,2024-01-23T07:00:00,2024-01-23T12:13:00.960000,2024-01-23T12:13:00.960000,0.0,0.0,None,False,Economy,128,0.37
1739,2024-01-23,BS,US-Bangla Airlines,BS724,BZL,DAC,True,116.3,Boeing 737-800,2024-01-23T20:50:00,2024-01-23T20:51:00,2024-01-23T21:20:00,2024-01-23T21:28:00,1.0,8.0,None,False,Economy,157,0.79
1740,2024-01-23,BS,US-Bangla Airlines,BS784,DEL,DAC,False,1425.3,Boeing 737-800,2024-01-23T16:45:00,2024-01-23T17:00:00,2024-01-23T18:39:01.440000,2024-01-23T18:43:01.440000,15.0,4.0,Carrier (Operations),False,Economy,275,0.79
1741,2024-01-23,BG,Biman Bangladesh Airlines,BG588,DAC,BZL,True,116.3,ATR 72-600,2024-01-23T21:40:00,2024-01-23T21:44:00,2024-01-23T22:10:00,2024-01-23T22:16:00,4.0,6.0,None,False,Economy,163,0.81
1742,2024-01-23,BG,Biman Bangladesh Airlines,BG609,DAC,RJH,True,192.5,Bombardier Dash 8-Q400,2024-01-23T07:50:00,2024-01-23T08:06:00,2024-01-23T08:20:00,2024-01-23T08:31:00,16.0,11.0,Weather,False,Economy,145,0.72
1743,2024-01-23,BG,Biman Bangladesh Airlines,BG477,SIN,DAC,False,2896.7,Boeing 737-800,2024-01-23T12:10:00,2024-01-23T12:10:00,2024-01-23T16:01:44.160000,2024-01-23T16:03:44.160000,0.0,2.0,None,False,Economy,230,0.66
1744,2024-01-23,MH,Malaysia Airlines,MH983,BKK,DAC,False,1567.8,Airbus A320,2024-01-23T16:30:00,2024-01-23T16:30:00,2024-01-23T18:35:25.440000,2024-01-23T18:35:25.440000,0.0,0.0,None,False,Economy,170,0.49
1745,2024-01-23,BG,Biman Bangladesh Airlines,BG251,DAC,BZL,True,116.3,Bombardier Dash 8-Q400,2024-01-23T13:05:00,2024-01-23T13:24:00,2024-01-23T13:35:00,2024-01-23T13:44:00,19.0,9.0,Weather,False,Economy,154,0.77
1746,2024-01-23,2A,Air Astra,2A335,DAC,ZYL,True,194.0,Airbus A320,2024-01-23T12:35:00,2024-01-23T12:35:00,2024-01-23T13:05:00,2024-01-23T13:11:00,0.0,6.0,None,False,Economy,78,0.39
